time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,8568,32
331,0,8576,48
332,0,8576,48
332,0,8568,32
333,0,8584,40
333,0,10568,40
333,0,8568,32
334,0,8632,40
334,0,8600,40
335,0,8568,32
335,0,8568,32
335,0,8600,40
335,0,8568,32
335,0,8632,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8600,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8580,44
335,0,8568,32
335,0,8596,44
335,0,8568,32
335,0,8628,44
335,0,8568,32
335,0,8692,44
335,0,8568,32
335,0,8816,48
335,0,8568,32
335,0,9068,52
335,0,8568,32
335,0,9568,48
335,0,8568,32
335,0,10568,40
335,0,8568,32
335,0,12568,40
335,0,12568,40
335,0,8568,32
336,0,8624,48
337,0,9096,64
343,0,13192,72
346,0,13192,72
346,0,9096,64
346,0,8624,48
346,0,4528,40
346,0,4056,24
346,0,4000,8
346,0,0,0
