time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
330,0,8568,32
332,0,8576,48
333,0,8576,48
333,0,8576,48
334,0,8568,32
334,0,8568,32
335,0,8584,40
335,0,10568,40
335,0,8576,48
336,0,8568,32
336,0,8568,32
336,0,8600,40
336,0,8568,32
336,0,8632,40
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8584,40
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8584,40
336,0,8568,32
336,0,8600,40
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8584,40
336,0,8568,32
336,0,8576,48
336,0,8568,32
336,0,8580,44
336,0,8568,32
336,0,8596,44
336,0,8568,32
336,0,8628,44
336,0,8568,32
336,0,8692,44
336,0,8568,32
336,0,8816,48
336,0,8568,32
336,0,9068,52
336,0,8568,32
336,0,9568,48
336,0,8568,32
336,0,10568,40
336,0,8568,32
336,0,12568,40
336,0,12568,40
336,0,8568,32
337,0,8624,48
338,0,9096,64
344,0,13192,72
347,0,13192,72
347,0,9096,64
348,0,8624,48
348,0,4528,40
348,0,4056,24
348,0,4000,8
348,0,0,0
