time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,8568,32
329,0,8576,48
329,0,8568,32
330,0,8580,44
330,0,8576,48
331,0,8568,32
331,0,10568,40
331,0,8568,32
332,0,8576,48
332,0,8568,32
333,0,8580,44
333,0,8600,40
333,0,8568,32
333,0,8632,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8600,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8584,40
333,0,8568,32
333,0,8576,48
333,0,8568,32
333,0,8580,44
333,0,8568,32
333,0,8596,44
333,0,8568,32
333,0,8628,44
333,0,8568,32
333,0,8692,44
333,0,8568,32
333,0,8816,48
333,0,8568,32
333,0,9068,52
333,0,8568,32
333,0,9568,48
333,0,8568,32
333,0,10568,40
333,0,8568,32
333,0,12568,40
333,0,12568,40
333,0,8568,32
333,0,8635,53
334,0,9107,69
340,0,13203,77
343,0,13203,77
343,0,9107,69
344,0,8635,53
344,0,4539,45
344,0,4067,29
344,0,4000,8
344,0,0,0
