time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,8568,32
328,0,8576,48
329,0,8576,48
329,0,8568,32
330,0,8576,48
330,0,10568,40
330,0,8568,32
331,0,8584,40
331,0,8568,32
332,0,8816,48
332,0,8568,32
332,0,8600,40
332,0,8568,32
332,0,8632,40
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8584,40
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8584,40
332,0,8568,32
332,0,8600,40
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8584,40
332,0,8568,32
332,0,8576,48
332,0,8568,32
332,0,8580,44
332,0,8568,32
332,0,8596,44
332,0,8568,32
332,0,8628,44
332,0,8568,32
332,0,8692,44
332,0,8568,32
332,0,8816,48
332,0,8568,32
332,0,9068,52
332,0,8568,32
332,0,9568,48
332,0,8568,32
332,0,10568,40
332,0,8568,32
332,0,12568,40
332,0,12568,40
332,0,8568,32
332,0,8624,48
334,0,9096,64
340,0,13192,72
343,0,13192,72
343,0,9096,64
343,0,8624,48
343,0,4528,40
343,0,4056,24
343,0,4000,8
343,0,0,0
