time,stack,heap,heap_extra
0,0,0,0
317,0,472,16
322,0,4568,24
325,0,8568,32
327,0,8576,48
328,0,8576,48
328,0,8820,44
329,0,8568,32
329,0,8580,44
330,0,8568,32
330,0,10568,40
330,0,8568,32
331,0,8584,40
331,0,8568,32
331,0,8600,40
331,0,8568,32
331,0,8632,40
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8584,40
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8584,40
331,0,8568,32
331,0,8600,40
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8584,40
331,0,8568,32
331,0,8576,48
331,0,8568,32
331,0,8580,44
331,0,8568,32
331,0,8596,44
331,0,8568,32
331,0,8628,44
331,0,8568,32
331,0,8692,44
331,0,8568,32
331,0,8816,48
331,0,8568,32
331,0,9068,52
331,0,8568,32
331,0,9568,48
331,0,8568,32
331,0,10568,40
331,0,8568,32
331,0,12568,40
331,0,12568,40
331,0,8568,32
332,0,8635,53
333,0,9107,69
339,0,13203,77
342,0,13203,77
342,0,9107,69
343,0,8635,53
343,0,4539,45
343,0,4067,29
343,0,4000,8
343,0,0,0
