time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,24568,32
333,0,24576,48
334,0,24576,48
334,0,24568,32
335,0,24576,48
335,0,24568,32
336,0,24576,48
336,0,24648,40
337,0,24568,32
337,0,24568,32
338,0,24576,48
338,0,24576,48
339,0,24568,32
339,0,24568,32
340,0,24576,48
340,0,24568,32
341,0,24576,48
341,0,24576,48
342,0,24568,32
342,0,24880,48
343,0,24568,32
343,0,34568,40
343,0,24576,48
344,0,24568,32
344,0,24588,52
345,0,24568,32
345,0,24568,32
346,0,24576,48
346,0,24568,32
347,0,24588,52
347,0,24576,48
348,0,24568,32
348,0,24588,52
349,0,24568,32
349,0,24568,32
350,0,24588,52
350,0,24568,32
351,0,24588,52
351,0,24568,32
352,0,24588,52
352,0,24576,48
353,0,24568,32
353,0,24588,52
354,0,24568,32
354,0,24608,48
355,0,24568,32
355,0,25816,40
355,0,24568,32
355,0,27068,52
355,0,24568,32
355,0,29568,48
355,0,24568,32
355,0,34568,40
355,0,24568,32
355,0,44568,40
355,0,44568,40
355,0,24568,32
356,0,24636,52
357,0,25108,68
365,0,29204,76
368,0,25108,68
368,0,24636,52
368,0,20540,44
368,0,20068,28
368,0,20000,8
368,0,0,0
