time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,8568,32
330,0,8576,48
331,0,8576,48
331,0,8576,48
332,0,8568,32
332,0,8576,48
333,0,8568,32
333,0,10568,40
333,0,8576,48
334,0,8568,32
334,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8632,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8600,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8584,40
335,0,8568,32
335,0,8576,48
335,0,8568,32
335,0,8580,44
335,0,8568,32
335,0,8596,44
335,0,8568,32
335,0,8628,44
335,0,8568,32
335,0,8692,44
335,0,8568,32
335,0,8816,48
335,0,8568,32
335,0,9068,52
335,0,8568,32
335,0,9568,48
335,0,8568,32
335,0,10568,40
335,0,8568,32
335,0,12568,40
335,0,12568,40
335,0,8568,32
335,0,8635,53
336,0,9107,69
343,0,13203,77
346,0,13203,77
346,0,9107,69
346,0,8635,53
346,0,4539,45
346,0,4067,29
346,0,4000,8
346,0,0,0
